Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Wins,Draws,Losses,Points,Goal Difference,Position,Home Expected,Away Expected,Side Home Expected,Side Away Expected,Form Home Expected,Form Away Expected,Away Wins,Away Draws,Away Losses,Away Points,Away Goal Difference,Away Position,League Home Goals Avg,League Away Goals Avg,Home Off Performance,Away Off Performance,Side Home Off Performance,Side Away Off Performance,Form Home Off Performance,Form Away Off Performance,Home Def Performance,Away Def Performance,Side Home Def Performance,Side Away Def Performance,Form Home Def Performance,Form Away Def Performance
2011-10-25,Juventus,Fiorentina,2,1,H,0.75,1.0,0.0,0.8571428571428571,0.8235294117647058,0.15789473684210525,1.214285714285714,0.9285714285714286,1.4583333333333333,0.5,0.9999999999999998,1.0,0.5,0.75,0.4,0.5714285714285714,0.5882352941176471,0.5789473684210527,1.411764705882353,1.0294117647058822,0.750729009552539,0.8457142857142858,1.495920745920746,0.0,0.8320124320124321,0.836190476190476,1.6,0.8935064935064935,1.25,0.6666666666666666,1.6444444444444444,0.8207792207792208
2011-10-26,Atalanta,Inter,1,1,D,1.0,0.5,0.2,0.8666666666666667,0.5882352941176471,0.15789473684210525,1.6428571428571428,1.2142857142857144,1.75,1.1666666666666667,1.6,1.1999999999999997,0.5,0.25,0.8,0.4,0.23529411764705882,0.7894736842105263,1.4202898550724639,1.0289855072463767,1.0046315789473685,0.8285714285714285,0.7777777777777777,1.5625,1.0596923076923077,0.8571428571428571,1.2133333333333334,1.0857142857142856,0.3333333333333333,2.192857142857143,1.2200000000000002,1.0857142857142856
2011-10-26,Lazio,Catania,1,1,D,1.0,0.5,0.2,0.8666666666666667,0.7058823529411764,0.10526315789473684,1.5,1.1428571428571428,1.8333333333333333,1.3333333333333333,1.7999999999999998,1.0999999999999999,0.5,1.0,0.2,0.6,0.4117647058823529,0.42105263157894735,1.4202898550724639,1.0289855072463767,1.3593984962406016,1.6196969696969696,3.0,2.6153846153846154,1.3734335839598997,1.5469696969696969,0.483265306122449,1.6554112554112552,1.111111111111111,1.5999999999999999,0.483265306122449,1.6458874458874457
2011-10-26,Milan,Parma,4,1,H,0.75,0.5,0.4,0.6666666666666666,0.5294117647058824,0.21052631578947367,1.785714285714286,1.4285714285714288,2.208333333333333,0.875,1.6999999999999997,1.2,0.75,0.0,0.8,0.5333333333333333,0.23529411764705882,0.631578947368421,1.4202898550724639,1.0289855072463767,1.4968270944741533,1.2044444444444444,1.7681818181818183,1.6666666666666667,1.5475058275058278,1.211111111111111,0.9895881895881896,0.9211853162317558,0.625,1.8,1.0017094017094017,0.9762460449766952
2011-10-26,Napoli,Udinese,2,0,H,0.75,0.5,0.4,0.6666666666666666,0.7647058823529411,0.2631578947368421,0.7857142857142857,1.0714285714285714,0.7916666666666666,0.8750000000000001,0.5,0.8999999999999999,1.0,0.75,0.0,0.9333333333333333,1.0,0.05263157894736842,1.4202898550724639,1.0289855072463767,0.4481203007518797,0.7139901034637877,1.1333333333333333,0.625,0.4481203007518797,0.7350427350427351,0.6044444444444445,0.26666666666666666,1.6666666666666667,0.25,0.6044444444444445,0.26666666666666666
2011-10-26,Novara,Siena,1,1,D,0.25,0.5,0.8,0.26666666666666666,0.1764705882352941,0.8421052631578947,1.0,1.5,1.375,1.125,1.0,1.7000000000000002,0.5,0.75,0.4,0.5333333333333333,0.5882352941176471,0.6842105263157894,1.4202898550724639,1.0289855072463767,0.9125541125541126,1.3070967741935484,1.3333333333333333,0.25,0.9125541125541126,1.2836363636363637,1.5998997493734335,1.1555555555555554,2.9047619047619047,0.5,1.620952380952381,1.1555555555555554
2011-10-27,Palermo,Lecce,2,0,H,0.75,0.2,0.6000000000000001,0.5714285714285714,0.4285714285714286,0.47368421052631576,1.5714285714285716,1.1428571428571428,2.0,1.1666666666666667,1.6000000000000003,1.0,0.25,0.2,1.0,0.14285714285714285,0.0,0.9473684210526316,1.4285714285714286,1.0129870129870129,0.7555555555555555,0.8545454545454545,2.6666666666666665,0.6666666666666666,0.7555555555555555,0.8666666666666668,0.8936026936026936,1.864165341812401,1.6666666666666667,1.0,0.9121212121212121,1.9148440748440752
2011-10-29,Catania,Napoli,2,1,H,0.5,1.0,0.16666666666666666,0.6428571428571428,0.5,0.47368421052631576,0.9374999999999999,1.4375,0.75,1.0,1.1,1.4,1.0,0.4,0.3333333333333333,0.8571428571428572,1.0,0.2631578947368421,1.435897435897436,1.0,1.7946969696969695,0.9572112098427887,1.55,1.75,1.728787878787879,1.2481203007518797,1.1887445887445887,0.4444444444444445,0.6875,0.41666666666666663,1.1569985569985568,0.4444444444444445
2011-10-29,Inter,Juventus,1,2,A,0.5,0.4,0.6666666666666666,0.42857142857142855,0.3125,0.7894736842105263,1.0,1.6875,0.33333333333333326,0.8333333333333333,1.0,1.4,1.0,0.8,0.0,1.0,1.0,0.0,1.435897435897436,1.0,0.8789915966386556,0.9912518853695325,0.3333333333333333,1.0,0.9095238095238095,1.1431235431235431,0.8645962732919253,1.0153846153846153,1.3333333333333333,1.3333333333333333,0.8678571428571427,1.0444444444444445
2011-10-29,Roma,Milan,2,3,A,0.75,0.4,0.3333333333333333,0.6428571428571428,0.6875,0.42105263157894735,1.3214285714285712,1.4285714285714284,2.1666666666666665,1.1666666666666667,1.2999999999999998,1.7000000000000002,1.0,0.4,0.3333333333333333,0.8571428571428572,0.8125,0.21052631578947367,1.435897435897436,1.0,1.311857684111254,1.6781604278074866,1.3333333333333333,1.4000000000000001,1.3191049051199428,1.7514273961332787,0.9704994400895857,1.0406993006993006,0.5555555555555555,1.948306595365419,0.976688995215311,1.0794871794871794
