Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Wins,Draws,Losses,Points,Goal Difference,Position,Home Expected,Away Expected,Side Home Expected,Side Away Expected,Form Home Expected,Form Away Expected,Away Wins,Away Draws,Away Losses,Away Points,Away Goal Difference,Away Position,League Home Goals Avg,League Away Goals Avg,Home Off Performance,Away Off Performance,Side Home Off Performance,Side Away Off Performance,Form Home Off Performance,Form Away Off Performance,Home Def Performance,Away Def Performance,Side Home Def Performance,Side Away Def Performance,Form Home Def Performance,Form Away Def Performance
2019-10-19,14:00,Lazio,Atalanta,3,3,D,0.4000000000000001,0.6666666666666666,0.3333333333333333,0.5,0.8636363636363635,0.3157894736842105,1.6428571428571428,1.7142857142857144,1.6666666666666667,1.5416666666666667,1.4,1.8,0.7999999999999998,0.3333333333333333,0.16666666666666666,0.8125,0.9090909090909091,0.10526315789473684,1.434782608695652,1.3478260869565217,1.1066666666666667,1.2501124606387761,1.5925925925925926,1.9058823529411764,1.125714285714286,1.2834457939721096,1.103030303030303,0.5911111111111111,0.3333333333333333,0.7361111111111112,1.0666666666666667,0.584957264957265
2019-10-19,17:00,Napoli,Verona,2,0,H,0.6,0.3333333333333333,0.3333333333333333,0.625,0.7727272727272727,0.15789473684210525,1.4285714285714286,1.1428571428571428,1.1666666666666667,0.8333333333333333,1.2000000000000002,0.7,0.19999999999999996,1.0,0.3333333333333333,0.375,0.5909090909090908,0.631578947368421,1.434782608695652,1.3478260869565217,0.6342857142857143,0.7566666666666666,1.6666666666666667,0.7857142857142857,0.6342857142857143,0.7757142857142857,0.37333333333333335,0.9095238095238095,0.7936507936507936,0.6190476190476191,0.37333333333333335,0.9095238095238095
2019-10-19,19:45,Juventus,Bologna,2,1,H,1.0,0.3333333333333333,0.0,1.0,0.8636363636363635,0.0,1.5714285714285716,1.0714285714285716,1.9583333333333333,1.2916666666666665,1.6,1.0,0.19999999999999996,1.0,0.3333333333333333,0.375,0.5454545454545454,0.5789473684210527,1.434782608695652,1.3478260869565217,1.1787545787545788,1.603030303030303,1.9333333333333333,1.25,1.1428571428571428,1.5666666666666667,0.5511111111111111,1.9166666666666667,1.1666666666666667,1.25,0.5606349206349207,1.9357142857142857
2019-10-20,14:00,Cagliari,Spal,2,0,H,0.3333333333333334,0.6666666666666666,0.3333333333333333,0.4210526315789474,0.6818181818181818,0.3157894736842105,1.6428571428571428,0.9285714285714286,1.625,0.625,1.8,0.8,0.16666666666666669,0.0,0.8333333333333333,0.15789473684210525,0.22727272727272724,0.736842105263158,1.4722222222222223,1.3472222222222223,1.5666666666666667,0.819047619047619,0.8928571428571429,0.0,1.5666666666666667,0.8294372294372294,0.6445098039215686,1.0363636363636364,1.0753968253968256,1.0,0.6571794871794872,1.0363636363636364
2019-10-20,14:00,Sampdoria,Roma,0,0,D,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.6666666666666667,1.6666666666666665,0.8999999999999999,1.7000000000000002,0.3333333333333334,1.0,0.16666666666666666,0.47368421052631576,0.6363636363636364,0.21052631578947367,1.4722222222222223,1.3472222222222223,0.86,0.8935574229691877,1.0,1.8333333333333333,0.86,0.9062271062271062,0.8799999999999999,0.611111111111111,1.5714285714285714,0.6666666666666666,0.8990476190476191,0.611111111111111
2019-10-20,14:00,Udinese,Torino,1,0,H,0.16666666666666669,0.3333333333333333,0.6666666666666666,0.21052631578947367,0.40909090909090906,0.6842105263157894,0.9285714285714287,1.142857142857143,1.375,1.3333333333333335,0.7999999999999999,0.7999999999999998,0.3333333333333334,0.3333333333333333,0.5,0.3684210526315789,0.5454545454545454,0.42105263157894735,1.4722222222222223,1.3472222222222223,0.25000000000000006,0.7022222222222222,0.75,1.4705882352941178,0.25000000000000006,0.7022222222222222,0.3888888888888889,1.4333333333333331,1.0,1.9230769230769234,0.3927350427350428,1.4333333333333331
2019-10-20,17:00,Parma,Genoa,5,1,H,0.3333333333333334,0.0,0.6666666666666666,0.3157894736842105,0.4545454545454545,0.47368421052631576,1.642857142857143,1.2857142857142856,2.2916666666666665,1.4166666666666665,1.6,1.1,0.0,0.6666666666666666,0.6666666666666666,0.10526315789473684,0.22727272727272724,0.9473684210526316,1.4722222222222223,1.3472222222222223,0.7787878787878789,0.36,1.0851648351648353,1.1481481481481481,0.7787878787878789,0.38181818181818183,1.478095238095238,1.3201307189542484,1.3529411764705883,2.164021164021164,1.4884848484848485,1.3234920634920635
2019-10-20,19:45,Milan,Lecce,2,2,D,0.3333333333333334,0.0,0.6666666666666666,0.3157894736842105,0.40909090909090906,0.5263157894736843,1.4999999999999998,1.1428571428571428,1.4583333333333333,1.5833333333333335,1.5,1.5,0.16666666666666669,0.0,0.8333333333333333,0.15789473684210525,0.18181818181818177,0.7894736842105263,1.4722222222222223,1.3472222222222223,1.0490196078431373,1.263030303030303,0.6,1.62,1.0523809523809524,1.2568764568764568,1.2770940170940173,0.8761904761904761,1.4666666666666668,1.5694444444444444,1.298912198912199,0.9095238095238095
2019-10-25,19:45,Verona,Sassuolo,0,1,A,0.16666666666666666,0.75,0.5,0.2777777777777778,0.4782608695652174,0.6842105263157894,1.517857142857143,1.4375,1.5416666666666667,0.7500000000000001,1.7000000000000002,1.4,0.16666666666666669,0.0,0.8333333333333333,0.11111111111111113,0.43478260869565216,0.894736842105263,1.5063291139240507,1.3164556962025316,0.7566666666666666,1.0878987898789876,0.5833333333333333,0.6666666666666666,0.7757142857142857,1.0504273504273502,0.7895238095238095,1.4236500341763498,0.5,1.3904761904761906,0.8428571428571427,1.4680944786207941
2019-10-26,14:00,Lecce,Juventus,1,1,D,0.16666666666666666,0.25,0.8333333333333333,0.16666666666666663,0.17391304347826086,0.7894736842105263,1.0,2.0,0.41666666666666663,1.6250000000000002,1.0999999999999999,2.0999999999999996,1.0,0.25,0.0,1.0,0.8695652173913043,0.0,1.4875,1.3125,1.0796969696969696,1.4333000333000334,0.19047619047619047,1.4722222222222223,0.9902097902097902,1.3928571428571428,1.062857142857143,0.7377777777777778,1.0925925925925926,0.38095238095238093,1.0961904761904762,0.7606349206349207
